sample_id,group,label,source_split,split
hazelnut_3.csv::w7,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_3.csv,hazelnut,train,train
hazelnut_3.csv::w8,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_3.csv,hazelnut,train,train
hazelnut_4.csv::w0,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w1,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w2,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w3,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w4,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w5,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w6,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w7,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_4.csv::w8,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_4.csv,hazelnut,train,train
hazelnut_5.csv::w0,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w1,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w2,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w3,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w4,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w5,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w6,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w7,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
hazelnut_5.csv::w8,data\raw\SmellNet\base_data\training\hazelnut\hazelnut_5.csv,hazelnut,train,val
kiwi_1.csv::w0,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w1,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w2,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w3,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w4,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w5,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w6,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w7,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_1.csv::w8,data\raw\SmellNet\base_data\training\kiwi\kiwi_1.csv,kiwi,train,val
kiwi_2.csv::w0,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w1,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w2,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w3,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w4,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w5,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w6,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w7,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_2.csv::w8,data\raw\SmellNet\base_data\training\kiwi\kiwi_2.csv,kiwi,train,train
kiwi_3.csv::w0,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w1,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w2,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w3,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w4,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w5,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w6,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w7,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_3.csv::w8,data\raw\SmellNet\base_data\training\kiwi\kiwi_3.csv,kiwi,train,train
kiwi_4.csv::w0,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w1,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w2,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w3,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w4,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w5,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w6,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w7,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_4.csv::w8,data\raw\SmellNet\base_data\training\kiwi\kiwi_4.csv,kiwi,train,train
kiwi_5.csv::w0,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w1,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w2,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w3,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w4,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w5,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w6,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w7,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
kiwi_5.csv::w8,data\raw\SmellNet\base_data\training\kiwi\kiwi_5.csv,kiwi,train,train
lemon_1.csv::w0,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w1,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w2,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w3,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w4,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w5,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w6,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w7,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_1.csv::w8,data\raw\SmellNet\base_data\training\lemon\lemon_1.csv,lemon,train,val
lemon_2.csv::w0,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w1,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w2,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w3,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w4,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w5,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w6,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w7,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_2.csv::w8,data\raw\SmellNet\base_data\training\lemon\lemon_2.csv,lemon,train,train
lemon_3.csv::w0,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w1,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w2,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w3,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w4,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w5,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w6,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w7,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_3.csv::w8,data\raw\SmellNet\base_data\training\lemon\lemon_3.csv,lemon,train,train
lemon_4.csv::w0,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w1,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w2,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w3,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w4,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w5,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w6,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w7,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_4.csv::w8,data\raw\SmellNet\base_data\training\lemon\lemon_4.csv,lemon,train,train
lemon_5.csv::w0,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w1,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w2,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w3,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w4,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w5,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w6,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w7,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
lemon_5.csv::w8,data\raw\SmellNet\base_data\training\lemon\lemon_5.csv,lemon,train,train
mandarin_orange_1.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w7,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_1.csv::w8,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_1.csv,mandarin_orange,train,train
mandarin_orange_2.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w7,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_2.csv::w8,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_2.csv,mandarin_orange,train,val
mandarin_orange_3.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w7,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_3.csv::w8,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w7,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_4.csv::w8,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w7,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mandarin_orange_5.csv::w8,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,train,train
mango_1.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w7,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_1.csv::w8,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train,train
mango_2.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w7,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_2.csv::w8,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train,train
mango_3.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w7,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_3.csv::w8,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,train,train
mango_4.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w7,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_4.csv::w8,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,train,val
mango_5.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train,train
mango_5.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train,train
