sample_id,group,label,split
mandarin_orange_3.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_3.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_3.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_3.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_3.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_3.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_3.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_3.csv,mandarin_orange,train
mandarin_orange_4.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_4.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_4.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_4.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_4.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_4.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_4.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_4.csv,mandarin_orange,val
mandarin_orange_5.csv::w0,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mandarin_orange_5.csv::w1,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mandarin_orange_5.csv::w2,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mandarin_orange_5.csv::w3,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mandarin_orange_5.csv::w4,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mandarin_orange_5.csv::w5,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mandarin_orange_5.csv::w6,data\raw\SmellNet\base_data\training\mandarin_orange\mandarin_orange_5.csv,mandarin_orange,val
mango_1.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_1.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_1.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_1.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_1.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_1.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_1.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_1.csv,mango,train
mango_2.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_2.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_2.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_2.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_2.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_2.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_2.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_2.csv,mango,train
mango_3.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_3.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_3.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_3.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_3.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_3.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_3.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_3.csv,mango,test
mango_4.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_4.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_4.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_4.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_4.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_4.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_4.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_4.csv,mango,val
mango_5.csv::w0,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mango_5.csv::w1,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mango_5.csv::w2,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mango_5.csv::w3,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mango_5.csv::w4,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mango_5.csv::w5,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mango_5.csv::w6,data\raw\SmellNet\base_data\training\mango\mango_5.csv,mango,train
mint_1.csv::w0,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_1.csv::w1,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_1.csv::w2,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_1.csv::w3,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_1.csv::w4,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_1.csv::w5,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_1.csv::w6,data\raw\SmellNet\base_data\training\mint\mint_1.csv,mint,train
mint_2.csv::w0,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_2.csv::w1,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_2.csv::w2,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_2.csv::w3,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_2.csv::w4,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_2.csv::w5,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_2.csv::w6,data\raw\SmellNet\base_data\training\mint\mint_2.csv,mint,test
mint_3.csv::w0,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_3.csv::w1,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_3.csv::w2,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_3.csv::w3,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_3.csv::w4,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_3.csv::w5,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_3.csv::w6,data\raw\SmellNet\base_data\training\mint\mint_3.csv,mint,train
mint_4.csv::w0,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_4.csv::w1,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_4.csv::w2,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_4.csv::w3,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_4.csv::w4,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_4.csv::w5,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_4.csv::w6,data\raw\SmellNet\base_data\training\mint\mint_4.csv,mint,train
mint_5.csv::w0,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mint_5.csv::w1,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mint_5.csv::w2,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mint_5.csv::w3,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mint_5.csv::w4,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mint_5.csv::w5,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mint_5.csv::w6,data\raw\SmellNet\base_data\training\mint\mint_5.csv,mint,train
mugwort_1.csv::w0,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_1.csv::w1,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_1.csv::w2,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_1.csv::w3,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_1.csv::w4,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_1.csv::w5,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_1.csv::w6,data\raw\SmellNet\base_data\training\mugwort\mugwort_1.csv,mugwort,train
mugwort_2.csv::w0,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_2.csv::w1,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_2.csv::w2,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_2.csv::w3,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_2.csv::w4,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_2.csv::w5,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_2.csv::w6,data\raw\SmellNet\base_data\training\mugwort\mugwort_2.csv,mugwort,train
mugwort_3.csv::w0,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_3.csv::w1,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_3.csv::w2,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_3.csv::w3,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_3.csv::w4,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_3.csv::w5,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_3.csv::w6,data\raw\SmellNet\base_data\training\mugwort\mugwort_3.csv,mugwort,train
mugwort_4.csv::w0,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_4.csv::w1,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_4.csv::w2,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_4.csv::w3,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_4.csv::w4,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_4.csv::w5,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_4.csv::w6,data\raw\SmellNet\base_data\training\mugwort\mugwort_4.csv,mugwort,test
mugwort_5.csv::w0,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mugwort_5.csv::w1,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mugwort_5.csv::w2,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mugwort_5.csv::w3,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mugwort_5.csv::w4,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mugwort_5.csv::w5,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mugwort_5.csv::w6,data\raw\SmellNet\base_data\training\mugwort\mugwort_5.csv,mugwort,val
mustard_1.csv::w0,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_1.csv::w1,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_1.csv::w2,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_1.csv::w3,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_1.csv::w4,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_1.csv::w5,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_1.csv::w6,data\raw\SmellNet\base_data\training\mustard\mustard_1.csv,mustard,train
mustard_2.csv::w0,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_2.csv::w1,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_2.csv::w2,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_2.csv::w3,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_2.csv::w4,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_2.csv::w5,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_2.csv::w6,data\raw\SmellNet\base_data\training\mustard\mustard_2.csv,mustard,train
mustard_3.csv::w0,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_3.csv::w1,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_3.csv::w2,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_3.csv::w3,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_3.csv::w4,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_3.csv::w5,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_3.csv::w6,data\raw\SmellNet\base_data\training\mustard\mustard_3.csv,mustard,val
mustard_4.csv::w0,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_4.csv::w1,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_4.csv::w2,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_4.csv::w3,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_4.csv::w4,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_4.csv::w5,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_4.csv::w6,data\raw\SmellNet\base_data\training\mustard\mustard_4.csv,mustard,train
mustard_5.csv::w0,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
mustard_5.csv::w1,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
mustard_5.csv::w2,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
mustard_5.csv::w3,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
mustard_5.csv::w4,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
mustard_5.csv::w5,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
mustard_5.csv::w6,data\raw\SmellNet\base_data\training\mustard\mustard_5.csv,mustard,train
nutmeg_1.csv::w0,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_1.csv::w1,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_1.csv::w2,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_1.csv::w3,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_1.csv::w4,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_1.csv::w5,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_1.csv::w6,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_1.csv,nutmeg,train
nutmeg_2.csv::w0,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_2.csv::w1,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_2.csv::w2,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_2.csv::w3,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_2.csv::w4,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_2.csv::w5,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_2.csv::w6,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_2.csv,nutmeg,test
nutmeg_3.csv::w0,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_3.csv::w1,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_3.csv::w2,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_3.csv::w3,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_3.csv::w4,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_3.csv::w5,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_3.csv::w6,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_3.csv,nutmeg,val
nutmeg_4.csv::w0,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_4.csv::w1,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_4.csv::w2,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_4.csv::w3,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_4.csv::w4,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_4.csv::w5,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_4.csv::w6,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_4.csv,nutmeg,train
nutmeg_5.csv::w0,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
nutmeg_5.csv::w1,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
nutmeg_5.csv::w2,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
nutmeg_5.csv::w3,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
nutmeg_5.csv::w4,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
nutmeg_5.csv::w5,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
nutmeg_5.csv::w6,data\raw\SmellNet\base_data\training\nutmeg\nutmeg_5.csv,nutmeg,train
oregano_1.csv::w0,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_1.csv::w1,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_1.csv::w2,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_1.csv::w3,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_1.csv::w4,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_1.csv::w5,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_1.csv::w6,data\raw\SmellNet\base_data\training\oregano\oregano_1.csv,oregano,test
oregano_2.csv::w0,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_2.csv::w1,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_2.csv::w2,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_2.csv::w3,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_2.csv::w4,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_2.csv::w5,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_2.csv::w6,data\raw\SmellNet\base_data\training\oregano\oregano_2.csv,oregano,val
oregano_3.csv::w0,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_3.csv::w1,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_3.csv::w2,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_3.csv::w3,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_3.csv::w4,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_3.csv::w5,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_3.csv::w6,data\raw\SmellNet\base_data\training\oregano\oregano_3.csv,oregano,val
oregano_4.csv::w0,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_4.csv::w1,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_4.csv::w2,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_4.csv::w3,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_4.csv::w4,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_4.csv::w5,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_4.csv::w6,data\raw\SmellNet\base_data\training\oregano\oregano_4.csv,oregano,test
oregano_5.csv::w0,data\raw\SmellNet\base_data\training\oregano\oregano_5.csv,oregano,train
oregano_5.csv::w1,data\raw\SmellNet\base_data\training\oregano\oregano_5.csv,oregano,train
oregano_5.csv::w2,data\raw\SmellNet\base_data\training\oregano\oregano_5.csv,oregano,train
oregano_5.csv::w3,data\raw\SmellNet\base_data\training\oregano\oregano_5.csv,oregano,train
oregano_5.csv::w4,data\raw\SmellNet\base_data\training\oregano\oregano_5.csv,oregano,train
oregano_5.csv::w5,data\raw\SmellNet\base_data\training\oregano\oregano_5.csv,oregano,train
